"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(mother-speech;inf_smile;m_gaze_at_object;infant_voc)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;m_gaze_at_object)","(mother-speech;i_gaze_at)",0.128,41,25.893,0.9629629629629629,1.0,1.0,27
"(infant_voc;i_gaze_at;inf_smile)","(m_gaze_at;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;i_gaze_at;mother-speech;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at;infant_voc;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech;i_gaze_at;infant_voc)","(inf_smile)",0.46,1,3.376,0.0,1.0,0.0,6
"(mo_smile;inf_smile;i_gaze_away)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;m_gaze_at_object;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,13
"(mother-speech;m_gaze_at_object;i_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;infant_voc;i_gaze_at)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away;mo_smile)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at_object;mother-speech;m_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;mother-speech;infant_voc)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;i_gaze_away)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;m_gaze_at_object;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_at;infant_voc)","(inf_smile)",0.387,13,28.389,0.0,0.30434782608695654,0.0,46
"(mo_smile;m_gaze_away)","(i_gaze_away;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mo_smile;infant_voc)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;infant_voc;mo_smile;i_gaze_at)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;m_gaze_at_object)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,19
"(mo_smile;m_gaze_at_object;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(mother-speech;i_gaze_at;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away)","(inf_smile)",0.61,1,38.439,0.0,1.0,0.0,88
"(infant_voc;mo_smile;inf_smile)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;mo_smile)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;infant_voc;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;inf_smile;mo_smile;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_at_object;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;mo_smile)","(mother-speech;m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(mother-speech;infant_voc)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;infant_voc;i_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;mother-speech;m_gaze_away;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;mother-speech;i_gaze_away;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;mother-speech;infant_voc;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;i_gaze_at_object;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;i_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;mother-speech;mo_smile;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;mother-speech;infant_voc;inf_smile)","(mo_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;i_gaze_at_object)","(mo_smile;mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_at_object)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(m_gaze_at;i_gaze_at_object;inf_smile;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at;infant_voc;i_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,20
"(m_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,39
"(mo_smile;infant_voc;inf_smile;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at;mo_smile)","(mother-speech;i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,29
"(mother-speech;mo_smile;inf_smile;infant_voc;i_gaze_at)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;m_gaze_away)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mo_smile;infant_voc)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,19
"(mother-speech;inf_smile;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,26
"(i_gaze_away;infant_voc;inf_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;mother-speech;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_away;mo_smile;infant_voc;inf_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at_object)","(m_gaze_at;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,11
"(mo_smile;infant_voc;m_gaze_away)","(mother-speech;i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;mother-speech;mo_smile;infant_voc)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;inf_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(mother-speech;m_gaze_at;infant_voc;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(infant_voc;i_gaze_away)","(mother-speech;m_gaze_at_object)",0.192,5,2.515,0.0,1.0,0.8,5
"(mother-speech;i_gaze_away;inf_smile)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_away;mother-speech;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;mother-speech;m_gaze_at_object)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mo_smile;infant_voc;i_gaze_at)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at;mother-speech;inf_smile)","(i_gaze_at)",0.714,5,45.748,999.0,999.0,999.0,0
"(m_gaze_at;i_gaze_at;inf_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc)","(i_gaze_at;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at_object;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;inf_smile;mo_smile;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mother-speech)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;inf_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at;inf_smile;i_gaze_at)","(mother-speech;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,66
"(mo_smile;m_gaze_at;mother-speech)","(i_gaze_at)",0.759,18,137.143,999.0,999.0,999.0,2
"(i_gaze_at;mother-speech;m_gaze_away)","(infant_voc;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;m_gaze_at;i_gaze_at_object)","(mother-speech)",0.323,32,21.86,1.0,1.0,1.0,12
"(mother-speech;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;mother-speech;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;infant_voc)","(m_gaze_at_object;mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;i_gaze_away;mother-speech)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc)","(mother-speech;m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;i_gaze_at_object;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,33
"(mother-speech;infant_voc;i_gaze_at;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(m_gaze_at_object;mother-speech;mo_smile;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(mo_smile;i_gaze_away;infant_voc)","(mother-speech;inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;mo_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;infant_voc;mo_smile)","(i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;i_gaze_at;mother-speech)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mother-speech;i_gaze_at_object)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;mo_smile;infant_voc;m_gaze_away)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;inf_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,16
"(inf_smile;i_gaze_away;mother-speech;m_gaze_at;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mother-speech)","(m_gaze_at;i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile)","(m_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_at_object;inf_smile;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,29
"(infant_voc;inf_smile;m_gaze_at;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_away)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_away;mother-speech;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc)","(m_gaze_at_object;i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc)","(m_gaze_at_object;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;inf_smile;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_away;i_gaze_away)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,48
"(m_gaze_at_object;i_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(mother-speech;m_gaze_away)","(inf_smile;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;inf_smile;m_gaze_at;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_at;infant_voc)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,16
"(mother-speech;mo_smile;m_gaze_at;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;i_gaze_at)","(m_gaze_at;mother-speech)",0.36,293,274.925,0.0,0.0,0.0,36
"(i_gaze_away;infant_voc)","(m_gaze_at_object;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_away)","(mo_smile)",0.415,5,48.24,0.23333333333333334,1.0,0.16666666666666666,60
"(inf_smile;infant_voc;mo_smile;i_gaze_at_object)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;i_gaze_away;inf_smile)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech)","(mo_smile;i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;inf_smile;mother-speech;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;i_gaze_at;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;mother-speech;m_gaze_away;inf_smile)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_away;mo_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_away;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away)","(m_gaze_at;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(m_gaze_at;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,11
"(infant_voc;i_gaze_away)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(mother-speech;inf_smile;mo_smile;infant_voc)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;inf_smile;m_gaze_at)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;i_gaze_at_object;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;mo_smile)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;m_gaze_at;mo_smile;infant_voc)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at;inf_smile;mo_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,10
"(mo_smile;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,52
"(infant_voc;m_gaze_at)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,23
"(mother-speech;i_gaze_at;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;i_gaze_at_object)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,30
"(inf_smile;i_gaze_away;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;i_gaze_away;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;infant_voc;inf_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;inf_smile;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;m_gaze_away;i_gaze_at_object;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_away)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mother-speech;mo_smile;inf_smile)","(m_gaze_at_object;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(mother-speech;i_gaze_at;mo_smile;m_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;i_gaze_away;inf_smile)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;i_gaze_at_object;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,10
"(inf_smile;i_gaze_at;m_gaze_at_object;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;mo_smile;i_gaze_at;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;mother-speech;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_at;m_gaze_at;inf_smile;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,23
"(i_gaze_at_object;infant_voc)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,10
"(mother-speech;infant_voc;i_gaze_at;m_gaze_at_object)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;i_gaze_at;m_gaze_away;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mother-speech)",0.194,5,2.338,0.9090909090909091,1.0,1.0,22
"(inf_smile;m_gaze_at)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away)","(mo_smile;inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at_object;infant_voc;inf_smile;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_at;i_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mo_smile;inf_smile;i_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_at_object)","(infant_voc)",0.1,12,5.828,1.0,1.0,1.0,31
"(inf_smile;mo_smile;i_gaze_at;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;mother-speech;infant_voc)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;mother-speech;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,15
"(m_gaze_at_object;infant_voc;mo_smile;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;i_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;inf_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;mo_smile;m_gaze_at;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away;mo_smile)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;m_gaze_away)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at_object)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,43
"(m_gaze_at_object;mo_smile)","(inf_smile;mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,25
"(mo_smile;infant_voc;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,13
"(inf_smile;mo_smile;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,24
"(mo_smile;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,16
"(infant_voc;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at;infant_voc;i_gaze_at;mo_smile;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mo_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,24
"(i_gaze_at_object;m_gaze_away)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;m_gaze_at_object;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away;i_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;mo_smile;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object;mother-speech;m_gaze_at_object;inf_smile;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_away)","(i_gaze_at;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile)","(i_gaze_at_object)",0.179,65,231.289,0.94,0.35,0.92,100
"(m_gaze_away;i_gaze_away)","(inf_smile;mother-speech;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;infant_voc)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;m_gaze_at_object;mo_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
